318188375	5.3260169	37.4737843	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia","is_in:continent":"Africa"
318188462	5.2918319	37.4665745	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia","is_in:continent":"Africa"
318226590	1.5653789	36.3984043	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318226632	1.5672664	36.3754016	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318226712	1.5240235	36.3551456	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318226982	1.4121371	36.3132602	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318227153	1.6125676	36.4054424	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318227270	1.7355963	36.4437229	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318227348	1.3515582	36.2535221	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318228020	1.1603735	36.2234813	volcano	Silali	No data	No data	0	No data	"name":"Silali","source":"landsat","natural":"volcano","is_in:country":"Kenya"
